level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	197	1	2	4	1088	7137	68	14	95	Nightmare
2	1	198	0	0	0	970	7162	152	39	-1	
3	1	198	1	0	0	970	7162	152	39	-1	
4	1	198	1	1	0	971	7162	151	14	-1	
5	1	198	1	1	1	971	7163	21	10	94	Joe
5	1	198	1	1	2	996	7162	46	11	31	Biden's
5	1	198	1	1	3	1046	7162	44	14	96	Family
5	1	198	1	1	4	1093	7163	29	10	96	Web
4	1	198	1	2	0	970	7187	140	14	-1	
5	1	198	1	2	1	970	7188	31	13	58	Why
5	1	198	1	2	2	1004	7187	54	14	92	Celibacy
5	1	198	1	2	3	1062	7188	48	10	93	Matters
2	1	199	0	0	0	737	7119	182	82	-1	
3	1	199	1	0	0	737	7119	170	29	-1	
4	1	199	1	1	0	737	7119	170	14	-1	
5	1	199	1	1	1	737	7119	38	11	79	China
5	1	199	1	1	2	779	7120	27	10	91	Isn’t
5	1	199	1	1	3	809	7119	46	14	95	Having
5	1	199	1	1	4	858	7120	49	13	95	Enough
4	1	199	1	2	0	737	7137	42	11	-1	
5	1	199	1	2	1	737	7137	42	11	96	Babies
3	1	199	2	0	0	737	7162	182	39	-1	
4	1	199	2	1	0	737	7162	166	14	-1	
5	1	199	2	1	1	737	7163	24	10	76	The
5	1	199	2	1	2	765	7162	78	14	96	Republicans
5	1	199	2	1	3	847	7166	7	7	96	of
5	1	199	2	1	4	855	7162	48	11	96	Gilead
4	1	199	2	2	0	737	7187	182	14	-1	
5	1	199	2	2	1	737	7188	36	10	73	Trump
5	1	199	2	2	2	773	7188	35	13	96	and
5	1	199	2	2	3	812	7187	30	13	96	Kim,
5	1	199	2	2	4	846	7188	42	10	96	Round
5	1	199	2	2	5	891	7188	28	10	96	Two
2	1	200	0	0	0	733	7353	445	159	-1	
3	1	200	1	0	0	733	7353	445	159	-1	
4	1	200	1	1	0	733	7353	445	159	-1	
5	1	200	1	1	1	733	7353	445	159	95	 
2	1	201	0	0	0	737	7519	435	14	-1	
3	1	201	1	0	0	737	7519	435	14	-1	
4	1	201	1	1	0	737	7519	435	14	-1	
5	1	201	1	1	1	737	7520	25	10	87	Our
5	1	201	1	1	2	765	7519	41	11	94	Critics
5	1	201	1	1	3	809	7520	28	10	95	Talk
5	1	201	1	1	4	841	7520	46	10	95	Oscars:
5	1	201	1	1	5	890	7520	36	10	96	What
5	1	201	1	1	6	971	7520	42	10	86	Nobody
5	1	201	1	1	7	1013	7520	55	13	96	Hosted
5	1	201	1	1	8	1072	7520	20	10	96	the
5	1	201	1	1	9	1096	7520	45	10	96	Oscars.
5	1	201	1	1	10	1145	7520	27	10	96	And
2	1	202	0	0	0	967	7559	185	36	-1	
3	1	202	1	0	0	967	7559	185	36	-1	
4	1	202	1	1	0	967	7559	185	36	-1	
5	1	202	1	1	1	967	7559	185	36	95	 
2	1	203	0	0	0	737	7537	431	193	-1	
3	1	203	1	0	0	737	7537	391	32	-1	
4	1	203	1	1	0	738	7537	390	14	-1	
5	1	203	1	1	1	738	7538	41	10	81	‘Green
5	1	203	1	1	2	783	7538	35	10	92	Book’
5	1	203	1	1	3	822	7538	29	13	96	Says
5	1	203	1	1	4	854	7538	34	10	96	About
5	1	203	1	1	5	888	7538	28	10	96	the
5	1	203	1	1	6	971	7538	32	13	66	They
5	1	203	1	1	7	1006	7537	22	11	96	Did
5	1	203	1	1	8	1032	7541	8	7	94	a
5	1	203	1	1	9	1043	7537	27	11	92	Fine
5	1	203	1	1	10	1074	7538	22	10	96	Job
5	1	203	1	1	11	1100	7538	13	10	95	of
5	1	203	1	1	12	1116	7538	12	10	95	It.
4	1	203	1	2	0	737	7556	60	13	-1	
5	1	203	1	2	1	737	7556	60	13	80	‘Academy
3	1	203	2	0	0	737	7581	171	10	-1	
4	1	203	2	1	0	737	7581	171	10	-1	
5	1	203	2	1	1	737	7581	24	10	77	‘The
5	1	203	2	1	2	765	7581	27	10	96	Best
5	1	203	2	1	3	796	7581	23	10	96	and
5	1	203	2	1	4	823	7581	39	10	96	Worst
5	1	203	2	1	5	865	7581	43	10	59	Oscars
3	1	203	3	0	0	738	7599	430	37	-1	
4	1	203	3	1	0	738	7599	430	20	-1	
5	1	203	3	1	1	738	7599	59	10	49	Moments
5	1	203	3	1	2	971	7605	75	14	88	Rewatching
5	1	203	3	1	3	1049	7606	33	10	88	‘Game
5	1	203	3	1	4	1083	7606	24	10	95	of
5	1	203	3	1	5	1109	7606	59	10	94	Thrones’:
4	1	203	3	2	0	738	7623	337	13	-1	
5	1	203	3	2	1	738	7624	41	10	87	‘Green
5	1	203	3	2	2	783	7624	38	12	49	Book?
5	1	203	3	2	3	825	7623	103	11	73	RamiMalekand
5	1	203	3	2	4	971	7624	31	10	24	_Back
5	1	203	3	2	5	1005	7625	12	9	87	to
5	1	203	3	2	6	1021	7624	20	10	82	the
5	1	203	3	2	7	1044	7624	31	10	82	Start
3	1	203	4	0	0	737	7641	157	11	-1	
4	1	203	4	1	0	737	7641	157	11	-1	
5	1	203	4	1	1	737	7641	38	11	95	Olivia
5	1	203	4	1	2	778	7642	50	10	96	Colman
5	1	203	4	1	3	831	7642	22	10	96	Are
5	1	203	4	1	4	857	7642	37	10	95	Oscar
3	1	203	5	0	0	737	7659	55	11	-1	
4	1	203	5	1	0	737	7659	55	11	-1	
5	1	203	5	1	1	737	7659	55	11	91	Winners
3	1	203	6	0	0	738	7720	306	10	-1	
4	1	203	6	1	0	738	7720	306	10	-1	
5	1	203	6	1	1	738	7721	35	9	86	Books
5	1	203	6	1	2	971	7721	29	9	86	Book
5	1	203	6	1	3	1004	7720	40	10	88	Review
2	1	204	0	0	0	967	7733	180	139	-1	
3	1	204	1	0	0	967	7733	180	139	-1	
4	1	204	1	1	0	967	7733	180	139	-1	
5	1	204	1	1	1	967	7733	180	139	95	  
2	1	205	0	0	0	1113	7838	61	34	-1	
3	1	205	1	0	0	1113	7838	61	34	-1	
4	1	205	1	1	0	1113	7838	61	34	-1	
5	1	205	1	1	1	1113	7838	61	34	0	hh
2	1	206	0	0	0	737	7883	420	129	-1	
3	1	206	1	0	0	738	7883	419	14	-1	
4	1	206	1	1	0	738	7883	419	14	-1	
5	1	206	1	1	1	738	7883	53	14	95	‘Hillbilly
5	1	206	1	1	2	795	7884	37	13	96	Elegy’
5	1	206	1	1	3	836	7884	18	10	96	Had
5	1	206	1	1	4	854	7884	54	13	96	Strong
5	1	206	1	1	5	971	7884	26	10	92	Han
5	1	206	1	1	6	1001	7884	36	13	90	Kang’s
5	1	206	1	1	7	1037	7883	73	14	93	Politically
5	1	206	1	1	8	1112	7883	45	14	82	Tinged
3	1	206	2	0	0	737	7901	385	14	-1	
4	1	206	2	1	0	737	7901	385	14	-1	
5	1	206	2	1	1	737	7901	58	14	87	Opinions
5	1	206	2	1	2	798	7902	40	10	95	About
5	1	206	2	1	3	841	7901	90	14	95	Appalachians.
5	1	206	2	1	4	971	7902	44	13	95	Eulogy
5	1	206	2	1	5	1018	7902	18	10	95	for
5	1	206	2	1	6	1039	7905	8	7	93	a
5	1	206	2	1	7	1050	7902	33	10	93	Dead
5	1	206	2	1	8	1086	7901	36	11	96	Sister
3	1	206	3	0	0	737	7920	417	35	-1	
4	1	206	3	1	0	737	7920	392	28	-1	
5	1	206	3	1	1	737	7920	32	28	40	New
5	1	206	3	1	2	773	7920	87	13	95	Appalachians
5	1	206	3	1	3	863	7920	44	10	95	Return
5	1	206	3	1	4	911	7920	19	10	96	the
5	1	206	3	1	5	971	7927	32	10	95	Book
5	1	206	3	1	6	1007	7926	49	11	96	Review:
5	1	206	3	1	7	1060	7926	69	14	96	Embracing
4	1	206	3	2	0	745	7941	409	14	-1	
5	1	206	3	2	1	745	7941	32	7	0	SEO
5	1	206	3	2	2	970	7944	47	11	90	Animal
5	1	206	3	2	3	1021	7944	60	11	95	Emotions
5	1	206	3	2	4	1085	7944	12	11	88	in
5	1	206	3	2	5	1101	7945	53	10	38	‘Mama's
3	1	206	4	0	0	737	7962	293	14	-1	
4	1	206	4	1	0	737	7962	293	14	-1	
5	1	206	4	1	1	737	7963	29	10	66	‘New
5	1	206	4	1	2	769	7963	30	10	96	York
5	1	206	4	1	3	803	7962	46	11	96	Review
5	1	206	4	1	4	852	7963	44	10	96	Names
5	1	206	4	1	5	899	7963	7	10	96	2
5	1	206	4	1	6	910	7963	24	13	96	Top
5	1	206	4	1	7	971	7963	27	10	92	Last
5	1	206	4	1	8	1001	7963	29	13	92	Hug’
3	1	206	5	0	0	737	7980	408	21	-1	
4	1	206	5	1	0	737	7980	408	21	-1	
5	1	206	5	1	1	737	7981	45	10	96	Editors
5	1	206	5	1	2	786	7980	7	11	95	5
5	1	206	5	1	3	797	7981	41	10	95	Months
5	1	206	5	1	4	839	7981	41	10	96	After
5	1	206	5	1	5	884	7981	20	10	93	Ian
5	1	206	5	1	6	971	7988	24	10	68	‘The
5	1	206	5	1	7	999	7988	22	10	96	Case
5	1	206	5	1	8	1022	7988	28	10	96	for
5	1	206	5	1	9	1054	7987	57	14	96	Covering
5	1	206	5	1	10	1114	7988	31	10	95	Your
3	1	206	6	0	0	738	7999	128	13	-1	
4	1	206	6	1	0	738	7999	128	13	-1	
5	1	206	6	1	1	738	7999	61	10	91	Buruma’s
5	1	206	6	1	2	802	7999	64	13	96	Departure
2	1	207	0	0	0	737	8005	360	68	-1	
3	1	207	1	0	0	738	8005	359	32	-1	
4	1	207	1	1	0	971	8005	126	14	-1	
5	1	207	1	1	1	971	8006	28	10	96	Ears
5	1	207	1	1	2	1002	8005	13	11	96	in
5	1	207	1	1	3	1018	8005	36	14	96	Noisy
5	1	207	1	1	4	1057	8005	40	11	95	Times
4	1	207	1	2	0	738	8023	158	14	-1	
5	1	207	1	2	1	738	8024	24	10	96	Book
5	1	207	1	2	2	762	8023	60	11	96	Review:
5	1	207	1	2	3	826	8023	70	14	96	Embracing
3	1	207	2	0	0	737	8041	183	11	-1	
4	1	207	2	1	0	737	8041	183	11	-1	
5	1	207	2	1	1	737	8041	47	11	96	Animal
5	1	207	2	1	2	787	8041	61	11	96	Emotions
5	1	207	2	1	3	851	8041	13	11	94	in
5	1	207	2	1	4	867	8042	53	10	0	‘Mama's
3	1	207	3	0	0	738	8060	59	13	-1	
4	1	207	3	1	0	738	8060	59	13	-1	
5	1	207	3	1	1	738	8060	26	10	88	Last
5	1	207	3	1	2	767	8060	30	13	86	Hug’
2	1	208	0	0	0	737	8174	174	12	-1	
3	1	208	1	0	0	737	8174	174	12	-1	
4	1	208	1	1	0	737	8174	174	12	-1	
5	1	208	1	1	1	737	8175	22	9	77	‘The
5	1	208	1	1	2	762	8175	25	9	95	New
5	1	208	1	1	3	789	8175	27	9	95	York
5	1	208	1	1	4	818	8174	35	10	95	Times
5	1	208	1	1	5	857	8174	54	12	94	Magazine
2	1	209	0	0	0	971	8174	196	38	-1	
3	1	209	1	0	0	971	8174	196	38	-1	
4	1	209	1	1	0	971	8174	65	12	-1	
5	1	209	1	1	1	971	8175	7	9	42	‘T
5	1	209	1	1	2	982	8174	54	12	96	Magazine
4	1	209	1	2	0	1108	8197	59	15	-1	
5	1	209	1	2	1	1108	8197	59	15	50	hited
2	1	210	0	0	0	737	8338	435	90	-1	
3	1	210	1	0	0	737	8338	412	32	-1	
4	1	210	1	1	0	737	8338	412	14	-1	
5	1	210	1	1	1	737	8339	30	10	94	How
5	1	210	1	1	2	770	8338	50	14	94	Lindsey
5	1	210	1	1	3	824	8339	51	10	96	Graham
5	1	210	1	1	4	878	8339	35	10	92	Went
5	1	210	1	1	5	970	8339	43	10	33	‘ANew
5	1	210	1	1	6	1016	8338	66	14	96	Champion
5	1	210	1	1	7	1086	8339	13	10	96	of
5	1	210	1	1	8	1101	8339	48	10	72	Offbeat
4	1	210	1	2	0	737	8356	262	14	-1	
5	1	210	1	2	1	737	8357	34	10	96	From
5	1	210	1	2	2	775	8357	43	13	96	Trump
5	1	210	1	2	3	822	8356	47	14	96	Skeptic
5	1	210	1	2	4	872	8358	12	9	87	to
5	1	210	1	2	5	971	8356	28	11	71	Chie
3	1	210	2	0	0	737	8375	435	38	-1	
4	1	210	2	1	0	737	8375	435	20	-1	
5	1	210	2	1	1	737	8375	54	10	27	=
5	1	210	2	1	2	971	8382	9	10	85	T
5	1	210	2	1	3	983	8381	71	14	8	Magazine's
5	1	210	2	1	4	1057	8382	58	10	96	Wellness
5	1	210	2	1	5	1118	8381	38	11	96	Guide
5	1	210	2	1	6	1160	8383	12	9	96	to
4	1	210	2	2	0	737	8399	270	14	-1	
5	1	210	2	2	1	737	8400	17	10	73	‘The
5	1	210	2	2	2	755	8399	37	11	96	Rise
5	1	210	2	2	3	796	8400	13	10	96	of
5	1	210	2	2	4	811	8400	20	10	93	the
5	1	210	2	2	5	834	8399	78	14	82	WeWorking
5	1	210	2	2	6	971	8400	36	10	95	Milan
3	1	210	3	0	0	737	8418	33	10	-1	
4	1	210	3	1	0	737	8418	33	10	-1	
5	1	210	3	1	1	737	8418	33	10	95	Class
2	1	211	0	0	0	737	8424	414	31	-1	
3	1	211	1	0	0	737	8424	414	31	-1	
4	1	211	1	1	0	971	8424	180	13	-1	
5	1	211	1	1	1	971	8425	13	10	96	In
5	1	211	1	1	2	988	8424	39	13	95	Milan,
5	1	211	1	1	3	1031	8428	8	7	92	a
5	1	211	1	1	4	1041	8424	30	11	92	Visit
5	1	211	1	1	5	1075	8424	24	11	92	into
5	1	211	1	1	6	1103	8425	48	10	62	Marni’s
4	1	211	1	2	0	737	8442	351	13	-1	
5	1	211	1	2	1	737	8443	17	10	73	‘The
5	1	211	1	2	2	755	8443	50	10	96	Power
5	1	211	1	2	3	808	8443	14	10	96	of
5	1	211	1	2	4	824	8446	8	7	95	a
5	1	211	1	2	5	835	8442	20	13	95	$15
5	1	211	1	2	6	859	8442	63	11	95	Minimum
5	1	211	1	2	7	971	8442	74	11	91	Color-Filled
5	1	211	1	2	8	1048	8443	40	10	96	World
2	1	212	0	0	0	737	8461	36	13	-1	
3	1	212	1	0	0	737	8461	36	13	-1	
4	1	212	1	1	0	737	8461	36	13	-1	
5	1	212	1	1	1	737	8461	36	13	62	Wage
2	1	213	0	0	0	795	8543	84	15	-1	
3	1	213	1	0	0	795	8543	84	15	-1	
4	1	213	1	1	0	795	8543	84	15	-1	
5	1	213	1	1	1	795	8543	84	15	95	 
2	1	214	0	0	0	784	8967	350	129	-1	
3	1	214	1	0	0	784	8967	350	81	-1	
4	1	214	1	1	0	785	8967	272	9	-1	
5	1	214	1	1	1	785	8967	36	9	84	MoRE
5	1	214	1	1	2	987	8967	70	9	70	‘SUBSCRIBE
4	1	214	1	2	0	785	8992	326	14	-1	
5	1	214	1	2	1	785	8992	43	10	96	Reader
5	1	214	1	2	2	831	8992	40	10	95	Center
5	1	214	1	2	3	988	8993	13	12	38	&
5	1	214	1	2	4	1008	8992	41	11	95	Home
5	1	214	1	2	5	1053	8992	58	14	93	Delivery
4	1	214	1	3	0	784	9015	350	21	-1	
5	1	214	1	3	1	784	9015	63	10	27	ae
5	1	214	1	3	2	989	9023	10	12	74	&
5	1	214	1	3	3	1008	9022	25	11	96	Gift
5	1	214	1	3	4	1037	9022	97	14	96	Subscriptions
4	1	214	1	4	0	785	9038	66	10	-1	
5	1	214	1	4	1	785	9038	23	10	95	Live
5	1	214	1	4	2	813	9038	38	10	94	Events
3	1	214	2	0	0	784	9052	298	22	-1	
4	1	214	2	1	0	784	9052	298	22	-1	
5	1	214	2	1	1	784	9061	23	10	78	The
5	1	214	2	1	2	811	9061	51	13	95	Learning
5	1	214	2	1	3	866	9061	49	10	96	Network
5	1	214	2	1	4	988	9052	13	13	0	fa
5	1	214	2	1	5	1008	9052	74	11	63	Crossword
3	1	214	3	0	0	784	9082	282	14	-1	
4	1	214	3	1	0	784	9082	282	14	-1	
5	1	214	3	1	1	784	9084	31	10	93	Tools
5	1	214	3	1	2	818	9084	10	10	93	&
5	1	214	3	1	3	831	9084	50	10	92	Services
5	1	214	3	1	4	988	9084	12	10	73	%
5	1	214	3	1	5	1008	9082	58	14	70	Cooking:
2	1	215	0	0	0	785	9107	286	22	-1	
3	1	215	1	0	0	785	9107	286	22	-1	
4	1	215	1	1	0	785	9107	117	10	-1	
5	1	215	1	1	1	785	9107	35	10	35	N.X.C.
5	1	215	1	1	2	825	9107	39	10	95	Events
5	1	215	1	1	3	867	9107	35	10	94	Guide
4	1	215	1	2	0	988	9121	83	8	-1	
5	1	215	1	2	1	988	9121	25	8	85	Email
5	1	215	1	2	2	1017	9121	54	8	49	Newsletters,
2	1	216	0	0	0	784	9130	316	128	-1	
3	1	216	1	0	0	785	9130	315	22	-1	
4	1	216	1	1	0	785	9130	66	10	-1	
5	1	216	1	1	1	785	9130	66	10	17	Multimedia
4	1	216	1	2	0	1036	9144	64	8	-1	
5	1	216	1	2	1	1036	9144	64	8	72	Subscriptions
3	1	216	2	0	0	785	9144	309	31	-1	
4	1	216	2	1	0	785	9144	309	22	-1	
5	1	216	2	1	1	785	9153	75	13	63	Photography
5	1	216	2	1	2	988	9144	46	10	82	Corporate
5	1	216	2	1	3	1072	9144	22	10	79	Subscription
4	1	216	2	2	0	988	9167	70	8	-1	
5	1	216	2	2	1	988	9167	46	8	47	Education
5	1	216	2	2	2	1037	9167	21	8	94	Rate
3	1	216	3	0	0	784	9176	34	10	-1	
4	1	216	3	1	0	784	9176	34	10	-1	
5	1	216	3	1	1	784	9176	34	10	96	Video
3	1	216	4	0	0	785	9199	294	14	-1	
4	1	216	4	1	0	785	9199	294	14	-1	
5	1	216	4	1	1	785	9199	25	10	26	NYT
5	1	216	4	1	2	813	9199	32	10	26	Store
5	1	216	4	1	3	988	9203	31	8	65	Mobile
5	1	216	4	1	4	1021	9203	58	10	54	Applications
3	1	216	5	0	0	784	9222	273	14	-1	
4	1	216	5	1	0	784	9222	273	14	-1	
5	1	216	5	1	1	784	9222	36	10	93	Times
5	1	216	5	1	2	823	9222	53	13	92	Journeys
5	1	216	5	1	3	988	9226	34	10	75	Replice
5	1	216	5	1	4	1025	9226	32	8	55	Edition
3	1	216	6	0	0	785	9245	120	13	-1	
4	1	216	6	1	0	785	9245	120	13	-1	
5	1	216	6	1	1	785	9245	47	13	90	Manage
5	1	216	6	1	2	837	9245	17	13	89	My
5	1	216	6	1	3	857	9245	48	10	89	Account
2	1	217	0	0	0	984	9286	70	17	-1	
3	1	217	1	0	0	984	9286	70	17	-1	
4	1	217	1	1	0	984	9286	70	17	-1	
5	1	217	1	1	1	984	9286	70	17	95	 
